ID	Choice	Relacao	Age	D_Senior	D_Male	Income	D_Wealth	License	QtdVeic	D_Veic	D_TripChain	Destino	D1_CT	D2_EDU	Acess_PNT	Frequence	D1_Turista	D2_Assiduo	D_Fds	D_Quinzenal	D_Mensal	Distance_1	TTime1_1	Cost_1	Distance_2	TTime1_2	Cost_2
3497	1	1	22	0	1	16000	1	1	2	1	0	11	0	0	1	2	1	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3501	1	2	38	0	1	6000	0	1	2	1	0	1	0	1	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3504	2	1	20	0	1	4000	0	1	1	0	0	8	1	0	0.73	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3505	2	1	51	1	1	4000	0	1	1	0	1	11	0	0	0.98	3	0	0	0	0	0	22.3	0.43	7.45	23.7	1.48	7
3513	1	1	25	0	0	10000	1	1	2	1	1	6	0	1	0.77	1	1	0	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
3519	1	2	24	0	1	4000	0	1	1	0	0	8	1	0	0	5	0	1	0	0	0	28.1	0.6	9.39	38.7	1.87	10.7
3532	2	1	24	0	0	8000	1	1	1	0	0	6	0	1	0.37	2	1	0	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
3533	2	1	21	0	0	2000	0	1	1	0	0	2	0	1	0	5	0	1	1	0	0	27	0.52	9.02	31.5	2.7	14.2
3540	2	1	27	0	1	4000	0	1	1	0	1	11	0	0	1	5	0	1	0	0	0	10.7	0.23	3.57	12.9	1.28	16.59
3542	1	2	50	1	0	14000	1	1	2	1	0	8	1	0	0.34	2	1	0	0	0	0	12.6	0.27	4.21	12.5	1.17	3.8
3543	1	2	53	1	1	5000	0	1	1	0	0	8	1	0	0	3	0	0	0	0	0	53.3	1.07	17.8	71.2	6.62	22.1
3555	2	2	24	0	0	5000	0	1	1	0	0	7	0	0	0.68	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3556	1	1	22	0	0	5000	0	1	2	1	0	6	0	1	0	5	0	1	1	0	0	13.5	0.4	4.51	16.4	1.63	3.8
3558	2	1	24	0	0	10000	1	1	1	0	0	11	0	0	0	2	1	0	1	0	0	27	0.52	9.02	31.5	2.7	14.2
3565	1	2	31	0	1	10000	1	1	1	0	0	7	0	0	0	0	1	0	0	0	1	14.9	0.33	4.98	18.9	1.32	12.4
3567	2	1	23	0	1	20000	1	1	1	0	1	8	1	0	0.59	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
3571	1	1	25	0	1	35000	1	1	4	1	0	8	1	0	0.99	5	0	1	0	0	0	13.8	0.4	4.61	17.5	1.83	16.59
3574	1	1	22	0	1	7000	0	1	3	1	0	8	1	0	1	5	0	1	0	0	0	11.9	0.32	3.97	14.6	1.45	16.6
3583	1	1	25	0	1	10000	1	1	2	1	0	2	0	1	0.59	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
3589	2	2	26	0	0	5000	0	1	1	0	0	2	0	1	0.68	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3591	2	1	24	0	1	4000	0	1	1	0	0	8	1	0	0.43	5	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3593	1	2	27	0	0	10000	1	1	2	1	0	1	0	1	0	0	1	0	0	1	0	18.5	0.32	6.18	21.1	1.7	6.7
3601	2	1	20	0	1	2000	0	1	1	0	1	6	0	1	1	0	1	0	1	0	0	4.4	0.15	1.47	4.9	0.57	3.8
3603	1	2	37	0	0	35000	1	1	2	1	0	9	0	0	0.1	4	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3606	1	1	25	0	0	20000	1	1	2	1	0	6	0	1	0.77	3	0	0	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
3613	1	2	25	0	1	10000	1	1	1	0	1	8	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3619	1	2	28	0	0	5000	0	1	2	1	0	2	0	1	0.43	5	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3625	1	1	20	0	0	16000	1	1	1	0	0	8	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3634	2	1	31	0	0	5000	0	1	1	0	0	6	0	1	0.96	4	0	1	0	0	0	9.7	0.25	3.24	11.8	1.23	3.8
3637	2	1	20	0	0	9000	1	1	1	0	0	6	0	1	0	5	0	1	0	0	0	33.9	0.68	11.32	32.8	2.95	3.8
3644	2	1	23	0	0	10000	1	1	2	1	0	2	0	1	0.99	4	0	1	0	0	0	16.1	0.37	5.38	16	1.23	7.5
3649	2	2	28	0	0	10000	1	1	1	0	0	8	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3659	1	1	25	0	0	35000	1	1	3	1	0	8	1	0	0.1	5	0	1	1	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3664	1	2	29	0	1	5000	0	1	1	0	1	8	1	0	0.99	1	1	0	1	0	0	5.8	0.12	1.94	7.7	0.8	3.8
3669	2	1	20	0	1	20000	1	1	2	1	1	8	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3678	2	2	27	0	0	16000	1	1	1	0	0	8	1	0	0.37	5	0	1	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
3679	2	1	19	0	0	3000	0	1	2	1	0	2	0	1	0	3	0	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3680	2	1	20	0	0	3000	0	1	1	0	0	8	1	0	0	4	0	1	0	0	0	28.1	0.6	9.39	38.7	1.87	10.7
3684	2	1	19	0	0	4000	0	1	2	1	0	6	0	1	0	5	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
3685	2	1	24	0	0	2000	0	1	1	0	0	8	1	0	0.67	5	0	1	0	0	0	21.1	0.4	7.05	21	1.38	7.5
3689	2	1	45	0	0	10000	1	1	1	0	0	6	0	1	0.73	3	0	0	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
3698	2	2	23	0	0	10000	1	1	1	0	0	11	0	0	0.1	3	0	0	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3699	2	1	21	0	0	10000	1	1	1	0	0	6	0	1	0	5	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
3701	2	1	21	0	1	7000	0	1	1	0	0	1	0	1	0.52	5	0	1	0	0	0	11.4	0.25	3.81	11	0.9	7
3707	2	1	20	0	1	6000	0	1	1	0	0	2	0	1	0.43	5	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3711	1	2	26	0	0	20000	1	1	2	1	0	8	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3712	1	2	32	0	1	12000	1	1	3	1	0	8	1	0	0.18	5	0	1	0	0	0	43.6	0.78	14.56	42.7	2	7
3718	2	2	25	0	0	7000	0	1	2	1	0	8	1	0	0	2	1	0	0	0	0	36	0.63	12.02	38.4	3.57	29.9
3720	2	1	20	0	1	6000	0	1	2	1	0	8	1	0	1	5	0	1	0	0	0	16	0.38	5.34	17.7	1.3	7
3723	2	1	53	1	0	7000	0	1	1	0	1	8	1	0	0	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3725	2	1	20	0	0	2000	0	1	2	1	0	2	0	1	0	0	1	0	0	1	0	36.7	0.7	12.26	55.8	5	29.8
3728	1	1	27	0	0	6000	0	1	1	0	0	6	0	1	0.16	1	1	0	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
3738	2	1	27	0	1	2000	0	1	1	0	0	8	1	0	0	5	0	1	0	0	0	76.5	1	25.55	82.9	6.97	21.3
3745	2	1	22	0	0	14000	1	1	1	0	0	8	1	0	0.48	5	0	1	0	0	0	14.2	0.33	4.74	16.26	1.45	3.8
3754	1	1	28	0	1	2000	0	1	1	0	0	11	0	0	1	5	0	1	0	0	0	14	0.32	4.68	17.4	1.58	5.4
3761	2	1	19	0	1	16000	1	1	3	1	0	8	1	0	0.43	2	1	0	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3763	2	1	22	0	0	1000	0	1	1	0	0	2	0	1	0.27	5	0	1	0	0	0	14.7	0.38	4.91	14.9	1.65	11.4
3777	2	1	20	0	0	3000	0	1	1	0	1	6	0	1	0.24	3	0	0	1	0	0	17.9	0.32	5.98	20.3	1.5	7.5
3778	2	1	25	0	1	10000	1	1	2	1	0	6	0	1	0.43	2	1	0	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
3779	1	1	22	0	0	10000	1	1	2	1	0	8	1	0	0	5	0	1	0	0	0	17.6	0.4	5.88	23.71	2.02	3.8
3784	2	2	24	0	0	4000	0	1	1	0	0	2	0	1	0.25	5	0	1	0	0	0	14.8	0.3	4.94	15.4	1.22	7
3788	1	2	33	0	1	6000	0	1	2	1	1	1	0	1	0	1	1	0	0	0	0	27	0.52	9.02	31.5	2.7	14.2
3791	1	1	20	0	1	30000	1	1	3	1	0	8	1	0	0	5	0	1	0	0	0	14.2	0.27	4.74	19	1.58	3.8
3792	1	2	25	0	0	12000	1	1	2	1	0	2	0	1	0.76	4	0	1	0	0	0	11.6	0.28	3.87	13.4	1.15	3.8
3794	2	2	27	0	0	10000	1	1	1	0	0	8	1	0	1	5	0	1	0	0	0	12.3	0.25	4.11	14.88	1.4	3.8
3799	2	2	33	0	0	8000	1	1	1	0	0	1	0	1	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
3801	2	1	28	0	1	2000	0	1	2	1	0	1	0	1	0	2	1	0	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
3806	2	2	30	0	1	3000	0	1	1	0	0	8	1	0	0.32	5	0	1	0	0	0	13.5	0.28	4.51	14.73	1.68	3.8
3811	2	1	23	0	1	4000	0	1	1	0	1	11	0	0	1	0	1	0	0	1	0	10.1	0.28	3.37	12.1	1.28	11.85
3819	2	1	23	0	1	3000	0	1	1	0	0	2	0	1	0.52	5	0	1	0	0	0	11.4	0.25	3.81	11	0.9	7
3826	2	1	30	0	0	3000	0	1	1	0	0	2	0	1	0	5	0	1	0	0	0	50.4	0.75	16.83	65	6.32	28.45
3830	1	1	25	0	1	14000	1	1	1	0	1	1	0	1	0.32	5	0	1	0	0	0	14.3	0.42	4.78	18.74	1.38	3.8
3836	2	1	23	0	1	1000	0	1	1	0	0	6	0	1	0.72	5	0	1	0	0	0	12.4	0.25	4.14	21.1	1.37	10.7
3847	2	1	59	1	0	4000	0	1	1	0	0	6	0	1	0.58	5	0	1	0	0	0	19.2	0.33	6.41	17.6	1.75	13.8
3849	2	1	24	0	1	1000	0	1	1	0	0	6	0	1	0.27	2	1	0	0	0	0	27.5	0.53	9.19	37.1	1.7	10.7
3854	1	2	26	0	0	5000	0	1	2	1	0	2	0	1	0.1	5	0	1	0	0	0	22.8	0.45	7.62	22.7	2.08	10.5
3857	2	2	25	0	0	2000	0	1	1	0	0	2	0	1	0	4	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
3858	1	2	34	0	0	10000	1	1	1	0	0	2	0	1	1	5	0	1	0	0	0	5.1	0.17	1.7	8	0.83	3.8
3860	1	2	39	0	1	7000	0	1	1	0	0	8	1	0	0.99	5	0	1	0	0	0	7.1	0.17	2.37	10.9	0.93	3.8
3861	1	2	25	0	0	9000	1	1	2	1	0	2	0	1	0.76	0	1	0	0	1	0	11.6	0.28	3.87	13.4	1.15	3.8
3864	1	2	28	0	1	4000	0	1	1	0	0	8	1	0	1	5	0	1	0	0	0	10.7	0.28	3.57	12.4	1.22	18.7
3871	1	2	26	0	0	5000	0	1	1	0	0	8	1	0	1	5	0	1	0	0	0	10.7	0.28	3.57	12.4	1.22	18.7
3881	2	1	19	0	1	20000	1	1	1	0	0	8	1	0	0.77	4	0	1	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
3889	1	2	28	0	1	5000	0	1	1	0	1	11	0	0	0.68	3	0	0	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3893	2	2	23	0	1	10000	1	1	1	0	0	8	1	0	0.14	5	0	1	0	0	0	13.3	0.37	4.44	17	1.65	9.3
3895	1	1	22	0	0	16000	1	1	4	1	1	8	1	0	0	3	0	0	0	0	0	17.4	0.4	5.81	22.9	1.97	3.8
3906	1	2	36	0	1	14000	1	1	2	1	1	2	0	1	0	1	1	0	0	0	0	36	0.63	12.02	38.4	3.57	29.9
3909	2	1	24	0	0	2000	0	1	1	0	1	6	0	1	1	5	0	1	0	0	0	10.7	0.23	3.57	12.9	1.28	16.59
3919	2	1	19	0	1	7000	0	1	1	0	0	8	1	0	0.68	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
3921	1	1	21	0	1	4000	0	1	2	1	1	2	0	1	1	5	0	1	0	0	0	7.4	0.17	2.47	9	0.83	3.8
3930	2	1	26	0	0	7000	0	1	1	0	1	8	1	0	0.1	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3934	2	1	20	0	0	4000	0	1	1	0	0	6	0	1	0.65	5	0	1	0	0	0	19.7	0.42	6.58	22.6	1.67	10.8
3935	1	2	34	0	1	14000	1	1	1	0	1	6	0	1	0.48	3	0	0	0	0	0	14.2	0.33	4.74	16.26	1.45	3.8
3948	1	1	21	0	1	2000	0	1	1	0	0	8	1	0	0.01	5	0	1	0	0	0	21.2	0.45	7.08	21	1.33	7
3950	1	2	29	0	0	14000	1	1	1	0	0	8	1	0	0.34	3	0	0	0	0	0	12.6	0.27	4.21	12.5	1.17	3.8
3953	2	1	24	0	0	4000	0	1	1	0	0	2	0	1	0	5	0	1	0	0	0	27	0.52	9.02	31.5	2.7	14.2
3957	1	1	24	0	1	10000	1	1	2	1	0	8	1	0	0.76	5	0	1	0	0	0	11.6	0.28	3.87	13.4	1.15	3.8
3960	2	1	24	0	1	35000	1	1	2	1	1	2	0	1	0.16	5	0	1	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
3961	2	1	22	0	0	5000	0	1	1	0	0	2	0	1	0	5	0	1	0	0	0	66.8	0.87	22.31	75.4	6.23	13.3
3966	2	1	29	0	0	1000	0	1	1	0	0	6	0	1	0	4	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
3969	2	1	24	0	0	20000	1	1	1	0	0	6	0	1	1	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
3974	2	1	18	0	0	4000	0	1	1	0	0	6	0	1	0	5	0	1	0	0	0	56.74	0.98	18.95	61.6	2.5	7
3980	2	1	22	0	0	10000	1	1	2	1	0	2	0	1	0.1	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3984	1	2	32	0	0	7000	0	1	2	1	1	8	1	0	1	0	1	0	0	1	0	13.1	0.38	4.38	14.7	1.33	3.8
3988	2	1	21	0	0	2000	0	1	1	0	1	2	0	1	1	5	0	1	0	0	0	8.6	0.25	2.87	12.6	1.28	3.8
3989	1	1	24	0	0	20000	1	1	3	1	0	2	0	1	0.1	5	0	1	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
3996	2	1	21	0	0	10000	1	1	1	0	1	6	0	1	0.16	2	1	0	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
4001	1	1	32	0	0	7000	0	1	3	1	1	6	0	1	1	1	1	0	0	0	0	11.83	0.2	3.95	16.57	1.6	7
4009	2	1	34	0	1	3000	0	1	1	0	1	2	0	1	0	4	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
4013	1	1	23	0	0	14000	1	1	4	1	0	2	0	1	0.24	5	0	1	0	0	0	27	0.48	9.02	27.5	2.35	3.8
4017	2	2	27	0	1	4000	0	1	1	0	0	6	0	1	0.18	4	0	1	0	0	0	43.6	0.78	14.56	42.7	2	7
4022	2	1	20	0	0	3000	0	1	2	1	0	2	0	1	0.01	5	0	1	0	0	0	21.2	0.45	7.08	21	1.33	7
4024	2	1	19	0	1	10000	1	1	2	1	0	8	1	0	0.85	5	0	1	0	0	0	18.9	0.43	6.31	20.1	1.45	10.8
4026	2	1	22	0	0	4000	0	1	1	0	0	8	1	0	0.1	3	0	0	0	0	0	27.4	0.45	9.15	27.17	2.25	12.1
4027	2	2	28	0	0	4000	0	1	1	0	1	11	0	0	1	0	1	0	0	0	1	13.3	0.3	4.44	15.8	1.57	11.85
4028	2	1	27	0	0	4000	0	1	1	0	0	6	0	1	0.37	5	0	1	0	0	0	14.2	0.33	4.74	15.9	1.38	3.8
4034	2	1	23	0	0	6000	0	1	1	0	0	2	0	1	0.59	5	0	1	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
4048	2	1	18	0	0	35000	1	1	1	0	0	2	0	1	0	5	0	1	0	0	0	18.5	0.32	6.18	21.1	1.7	6.7
4051	2	1	24	0	0	3000	0	1	1	0	1	2	0	1	0	5	0	1	1	0	0	26.2	0.52	8.75	31.4	1.42	7
4052	1	2	25	0	0	16000	1	1	3	1	0	2	0	1	0.73	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
4053	2	1	22	0	0	10000	1	1	2	1	0	2	0	1	1	1	1	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4059	2	1	23	0	1	16000	1	1	1	0	0	8	1	0	0	5	0	1	0	0	0	17.4	0.4	5.81	22.9	1.97	3.8
4060	1	2	27	0	0	5000	0	1	3	1	0	2	0	1	0.68	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
4061	2	1	21	0	0	6000	0	1	1	0	1	2	0	1	0	4	0	1	0	0	0	12.3	0.33	4.11	20.7	1.38	7.5
4080	2	1	19	0	0	28000	1	1	1	0	1	8	1	0	0.73	5	0	1	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
4087	2	1	32	0	1	3000	0	1	1	0	1	2	0	1	0	3	0	0	0	0	0	28.1	0.6	9.39	38.7	1.87	10.7
4093	2	1	22	0	0	5000	0	1	1	0	0	6	0	1	0	4	0	1	0	0	0	36	0.63	12.02	38.4	3.57	29.9
4099	1	2	51	1	0	8000	1	1	1	0	0	11	0	0	1	4	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4102	2	1	22	0	0	9000	1	1	2	1	0	8	1	0	0.37	5	0	1	0	0	0	18	0.32	6.01	19.9	1.68	3.8
4104	2	1	21	0	0	12000	1	1	2	1	0	2	0	1	0.84	5	0	1	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
4106	2	1	29	0	0	14000	1	1	2	1	0	8	1	0	0.37	5	0	1	0	0	0	18	0.32	6.01	19.9	1.68	3.8
4113	2	1	20	0	1	3000	0	1	1	0	0	2	0	1	0.24	5	0	1	0	0	0	27	0.48	9.02	27.5	2.35	3.8
4125	1	2	29	0	0	5000	0	1	1	0	1	6	0	1	0.53	1	1	0	0	0	0	8.2	0.2	2.74	10.13	1.1	3.8
4126	1	2	55	1	1	35000	1	1	2	1	0	8	1	0	0.78	0	1	0	0	1	0	20.4	0.4	6.81	20	1.77	9.3
4137	2	1	37	0	1	4000	0	1	1	0	0	2	0	1	0.39	0	1	0	0	0	1	31.2	0.58	10.42	41.1	1.88	10.7
4138	2	1	25	0	0	7000	0	1	1	0	1	11	0	0	0.76	4	0	1	0	0	0	11.6	0.28	3.87	13.4	1.15	3.8
4141	1	1	37	0	1	7000	0	1	1	0	1	1	0	1	0.73	3	0	0	0	0	0	16.2	0.38	5.41	17.3	1.45	3.8
4145	2	1	22	0	0	3000	0	1	2	1	0	1	0	1	0	5	0	1	0	0	0	19.7	0.5	6.58	21.79	2.1	17.8
4147	2	1	19	0	1	9000	1	1	1	0	0	8	1	0	0	4	0	1	0	0	0	14.2	0.27	4.74	19	1.58	3.8
4148	2	1	20	0	1	5000	0	1	1	0	1	11	0	0	0	0	1	0	0	1	0	41.5	0.83	13.86	51.1	4.6	29.8
4150	2	2	29	0	1	14000	1	1	1	0	1	8	1	0	0.16	0	1	0	0	0	1	11.8	0.33	3.94	15.7	1.57	9.3
4151	2	1	21	0	1	3000	0	1	1	0	0	8	1	0	1	5	0	1	0	0	0	5.1	0.17	1.7	8	0.83	3.8
4157	1	2	28	0	0	12000	1	1	2	1	0	2	0	1	0.34	5	0	1	0	0	0	12.6	0.27	4.21	12.5	1.17	3.8
4159	2	2	35	0	1	5000	0	1	2	1	1	11	0	0	0	0	1	0	0	1	0	18.5	0.32	6.18	21.1	1.7	6.7
4161	1	2	33	0	1	20000	1	1	1	0	1	8	1	0	1	2	1	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4163	2	1	27	0	0	1000	0	1	1	0	1	6	0	1	0.39	2	1	0	0	0	0	31.2	0.58	10.42	41.1	1.88	10.7
4167	2	1	42	0	0	3000	0	1	1	0	0	2	0	1	0	4	0	1	0	0	0	14.9	0.33	4.98	18.9	1.32	12.4
4169	1	2	32	0	0	9000	1	1	1	0	0	11	0	0	1	1	1	0	0	0	0	5.5	0.18	1.84	6.4	0.67	3.8
4170	2	1	19	0	0	1000	0	1	2	1	1	11	0	0	1	5	0	1	0	0	0	11.9	0.32	3.97	14.6	1.45	16.6
4178	2	2	27	0	0	6000	0	1	1	0	0	6	0	1	1	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4182	1	1	21	0	0	4000	0	1	1	0	0	2	0	1	0.73	5	0	1	0	0	0	11.8	0.25	3.94	12.1	1.12	7
4184	2	1	22	0	0	10000	1	1	2	1	1	8	1	0	0.68	5	0	1	0	0	0	17.9	0.4	5.98	28.1	1.78	3.8
4185	1	1	58	1	0	14000	1	1	3	1	0	8	1	0	1	2	1	0	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4191	2	1	19	0	1	20000	1	1	1	0	0	8	1	0	0.28	4	0	1	0	0	0	16.5	0.37	5.51	18.9	1.62	3.8
4200	2	1	19	0	1	4000	0	1	1	0	0	2	0	1	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4206	2	1	21	0	0	8000	1	1	3	1	1	1	0	1	0.43	4	0	1	0	0	0	20.4	0.45	6.81	22.2	1.9	3.8
4208	1	1	21	0	0	7000	0	1	2	1	0	9	0	0	1	5	0	1	0	0	0	10.7	0.28	3.57	12.4	1.22	18.7
4216	2	1	22	0	1	4000	0	1	1	0	1	1	0	1	0	5	0	1	0	0	0	36	0.63	12.02	38.4	3.57	29.9
4220	2	1	21	0	1	10000	1	1	1	0	0	8	1	0	0	4	0	1	0	0	0	14.9	0.33	4.98	18.9	1.32	12.4
4235	1	1	19	0	1	30000	1	1	4	1	0	6	0	1	0	5	0	1	0	0	0	17.6	0.4	5.88	23.71	2.02	3.8
4236	2	1	24	0	1	4000	0	1	1	0	0	2	0	1	0.18	4	0	1	0	0	0	43.6	0.78	14.56	42.7	2	7
4245	2	1	23	0	0	6000	0	1	1	0	1	2	0	1	0.58	5	0	1	1	0	0	19.2	0.33	6.41	17.6	1.75	13.8
4249	2	1	21	0	1	7000	0	1	1	0	0	1	0	1	0	5	0	1	0	0	0	53.4	0.77	17.84	55.7	4.45	28.45
4251	1	1	58	1	1	4000	0	1	2	1	0	6	0	1	0	4	0	1	0	0	0	31.7	0.57	10.59	46.2	2.23	10.7
4255	1	2	28	0	0	20000	1	1	1	0	0	8	1	0	0	3	0	0	0	0	0	17.9	0.42	5.98	22.34	1.9	3.8
4258	1	1	23	0	1	22000	1	1	1	0	1	8	1	0	0.76	2	1	0	0	0	0	11.6	0.28	3.87	13.4	1.15	3.8
4269	2	2	28	0	1	3000	0	1	1	0	0	8	1	0	1	5	0	1	1	0	0	10.7	0.28	3.57	12.4	1.22	18.7
4270	1	2	64	1	1	35000	1	1	2	1	0	8	1	0	0.77	0	1	0	0	0	1	14.2	0.3	4.74	15.8	1.37	3.8
4271	1	2	38	0	0	6000	0	1	1	0	0	2	0	1	1	5	0	1	0	0	0	9.1	0.2	3.04	11	1.1	16.6
4272	1	1	32	0	1	3000	0	1	3	1	1	8	1	0	1	5	0	1	1	0	0	5.5	0.18	1.84	6.4	0.67	3.8
4277	2	1	26	0	1	3000	0	1	1	0	1	6	0	1	1	5	0	1	0	0	0	12.3	0.33	4.11	16.74	1.5	3.8
4279	2	1	30	0	1	9000	1	1	2	1	0	1	0	1	1	3	0	0	0	0	0	14	0.32	4.68	17.4	1.58	5.4
4294	2	1	18	0	1	12000	1	1	3	1	0	8	1	0	0.28	5	0	1	0	0	0	16.5	0.37	5.51	18.9	1.62	3.8
4296	2	1	32	0	1	3000	0	1	1	0	1	6	0	1	0.28	5	0	1	0	0	0	17	0.43	5.68	20.2	1.32	7
4301	1	2	26	0	1	26000	1	1	2	1	0	2	0	1	0	5	0	1	1	0	0	18.5	0.32	6.18	21.1	1.7	6.7
4302	2	1	20	0	1	3000	0	1	2	1	0	8	1	0	0	4	0	1	0	0	0	14.9	0.33	4.98	18.9	1.32	12.4
4304	2	1	21	0	1	12000	1	1	3	1	0	8	1	0	1	4	0	1	0	0	0	11.4	0.3	3.81	14	1.32	22.7
4306	1	2	36	0	0	10000	1	1	1	0	1	8	1	0	1	5	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4311	2	1	34	0	0	3000	0	1	1	0	1	6	0	1	0	4	0	1	0	0	0	27	0.52	9.02	31.5	2.7	14.2
4319	1	1	25	0	1	10000	1	1	3	1	0	8	1	0	0	4	0	1	0	0	0	13.5	0.4	4.51	16.4	1.63	3.8
4326	2	1	25	0	1	4000	0	1	1	0	1	6	0	1	0.26	5	0	1	0	0	0	29.2	0.6	9.75	39.2	1.78	10.7
4327	1	2	51	1	0	14000	1	1	2	1	0	8	1	0	0	2	1	0	0	0	0	36	0.63	12.02	38.4	3.57	29.9
4329	2	1	19	0	0	6000	0	1	2	1	0	8	1	0	0.14	5	0	1	0	0	0	13.3	0.37	4.44	17	1.65	9.3
4336	2	1	19	0	1	10000	1	1	1	0	0	8	1	0	0.77	5	0	1	0	0	0	14.2	0.3	4.74	15.8	1.37	3.8
4345	1	2	27	0	0	5000	0	1	1	0	1	2	0	1	0.84	5	0	1	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
4348	2	1	24	0	1	20000	1	1	2	1	1	6	0	1	1	3	0	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4352	2	1	22	0	0	10000	1	1	1	0	1	1	0	1	0.84	5	0	1	0	0	0	9.3	0.23	3.11	9.8	1.02	3.8
4372	2	2	35	0	0	5000	0	1	1	0	0	2	0	1	0.76	3	0	0	0	0	0	11.6	0.28	3.87	13.4	1.15	3.8
4382	2	1	24	0	0	12000	1	1	1	0	1	6	0	1	0.37	5	0	1	0	0	0	18	0.32	6.01	19.9	1.68	3.8
4383	2	2	28	0	0	3000	0	1	1	0	0	2	0	1	0.94	5	0	1	0	0	0	18.2	0.45	6.08	20.1	1.72	3.8
4395	2	1	24	0	1	1000	0	1	1	0	0	2	0	1	0	5	0	1	0	0	0	52.1	0.93	17.4	46.5	2.08	7
4396	1	1	22	0	0	6000	0	1	1	0	0	2	0	1	1	5	0	1	0	0	0	1	0.07	0.33	1	0.17	0
4402	2	1	24	0	0	5000	0	1	1	0	0	8	1	0	0.16	5	0	1	0	0	0	11.8	0.33	3.94	15.7	1.57	9.3
4406	1	2	42	0	1	6000	0	1	1	0	1	8	1	0	1	1	1	0	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4408	2	1	21	0	0	16000	1	1	2	1	0	8	1	0	1	4	0	1	0	0	0	13.1	0.38	4.38	14.7	1.33	3.8
4410	1	1	57	1	1	10000	1	1	1	0	1	6	0	1	0.59	3	0	0	0	0	0	14.7	0.33	4.91	12.3	1.25	3.8
